titolo,link,data,giornale,raw_pred,bias,reason
Israele – Hamas: le news dell’8 gennaio oggi. Israele: “Ucciso il responsabile di Hamas dei lanci di razzi dalla Siria”. Gallant: “Possiamo fare di Beirut un’altra Gaza”,https://www.repubblica.it/esteri/2024/01/08/diretta/israele_hamas_gaza_news_guerra_oggi-421826984/?ref=search,2024-01-10,Repubblica,"{""reason"": ""L'articolo sembra enfatizzare le azioni di Israele senza considerare la complessità del conflitto e le conseguenze per la popolazione civile."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra enfatizzare le azioni di Israele senza considerare la complessità del conflitto e le conseguenze per la popolazione civile.
Blinken porta l’offerta degli arabi moderati: “Relazioni con Israele se nasce la Palestina”,https://www.repubblica.it/esteri/2024/01/10/news/blinken_israele_onu-421840701/?ref=search,2024-01-10,Repubblica,"{""reason"": ""L'articolo sembra enfatizzare la necessità di una Palestina indipendente come condizione per le relazioni con Israele, senza mostrare un bias evidente."", ""bias"":""no_bias""}uu",no_bias,"L'articolo sembra enfatizzare la necessità di una Palestina indipendente come condizione per le relazioni con Israele, senza mostrare un bias evidente."
"La scelta di Israele, una democrazia in tribunale",https://www.repubblica.it/commenti/2024/01/11/news/laia_genocidio_decisione_israele-421858204/?ref=search,2024-01-11,Repubblica,"{""reason"": ""Il titolo sembra suggerire che Israele sia una democrazia che risponde alle leggi, senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,"Il titolo sembra suggerire che Israele sia una democrazia che risponde alle leggi, senza considerare il contesto più ampio del conflitto."
"Il Sudafrica accusa Israele all'Aia: ""Intento genocida evidente e sistematico""",https://video.repubblica.it/dossier/video-israele-palestina-attacco-hamas-2023/il-sudafrica-accusa-israele-all-aia-intento-genocida-evidente-e-sistematico/460553/461517?ref=search,2024-01-11,Repubblica,"{""reason"": ""L'articolo sembra mettere in discussione le azioni di Israele e accusarle di intento genocida, senza considerare il contesto complesso del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,"L'articolo sembra mettere in discussione le azioni di Israele e accusarle di intento genocida, senza considerare il contesto complesso del conflitto."
All’Aia le accuse di genocidio contro Israele. Ecco tutto quello che c'è da sapere,https://www.repubblica.it/esteri/2024/01/11/news/israele_commette_atti_di_genocidio_a_gaza_allaia_laccusa_del_sudafrica-421848709/?ref=search,2024-01-11,Repubblica,"{""reason"": ""Il titolo sembra suggerire una posizione critica nei confronti di Israele, senza considerare il contesto complesso del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,"Il titolo sembra suggerire una posizione critica nei confronti di Israele, senza considerare il contesto complesso del conflitto."
Guerra Israele-Hamas assemblea a scuola tra docenti e studenti,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2024/01/11/guerra-israele-hamas-assemblea-a-scuola-tra-docenti-e-studentiGenova04.html&hl=&query=palestinese&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2024-01-11,Repubblica,"{""reason"": ""L'articolo sembra concentrarsi sull'aspetto educativo della situazione, senza mostrare un chiaro bias a favore di Israele o di Hamas."", ""bias"":""no_bias""}uu",no_bias,"L'articolo sembra concentrarsi sull'aspetto educativo della situazione, senza mostrare un chiaro bias a favore di Israele o di Hamas."
"Israele - Hamas, le news del 10 gennaio. Hamas: “Leader in esilio da Gaza? Mera illusione”. Mezzaluna rossa: “Colpita una nostra ambulanza, quattro morti”",https://www.repubblica.it/esteri/2024/01/10/diretta/israele_hamas_gaza_news_guerra_oggi-421840790/?ref=search,2024-01-11,Repubblica,"{""reason"": ""L'articolo riporta le dichiarazioni di Hamas e della Mezzaluna Rossa senza prendere una posizione a favore di una delle parti in conflitto."", ""bias"":""no_bias""}uu",no_bias,L'articolo riporta le dichiarazioni di Hamas e della Mezzaluna Rossa senza prendere una posizione a favore di una delle parti in conflitto.
Israele all’Aia respinge le accuse: “A Gaza nessun genocidio difenderci è nostro diritto”,https://www.repubblica.it/esteri/2024/01/12/news/aia_israele_difesa_genocidio-421868162/?ref=search,2024-01-12,Repubblica,"{""reason"": ""L'articolo difende il diritto di Israele a difendersi senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo difende il diritto di Israele a difendersi senza considerare il contesto più ampio del conflitto.
L’atto d’accusa del Sudafrica all’Aia “Israele responsabile di genocidio”,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2024/01/12/latto-daccusa-del-sudafrica-allaia-israele-responsabile-di-genocidio02.html&hl=&query=palestinese&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2024-01-12,Repubblica,"{""reason"": ""L'articolo sembra mettere in discussione le azioni di Israele e sollevare accuse gravi senza giustificarle pienamente."", ""bias"":""no_bias""}uu",no_bias,L'articolo sembra mettere in discussione le azioni di Israele e sollevare accuse gravi senza giustificarle pienamente.
L’atto d’accusa del Sudafrica all’Aia: “Israele responsabile di genocidio”,https://www.repubblica.it/esteri/2024/01/12/news/aia_processo_israele_genocidio-421858546/?ref=search,2024-01-12,Repubblica,"{""reason"": ""L'articolo sembra accusare direttamente Israele di genocidio senza considerare il contesto complesso del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra accusare direttamente Israele di genocidio senza considerare il contesto complesso del conflitto.
"Israele - Hamas, le news dell’11 gennaio dalla guerra. Israele accusato di genocidio all’Aia. Netanyahu: “Il mondo alla rovescia”. La Casa Bianca: “Causa del Sudafrica è infondata”",https://www.repubblica.it/esteri/2024/01/11/diretta/israele_hamas_gaza_news_guerra_oggi-421847910/?ref=search,2024-01-12,Repubblica,"{""reason"": ""L'articolo sembra mettere in discussione le azioni di Israele, citando l'accusa di genocidio e riportando le reazioni di Netanyahu e della Casa Bianca."", ""bias"":""no_bias""}uu",no_bias,"L'articolo sembra mettere in discussione le azioni di Israele, citando l'accusa di genocidio e riportando le reazioni di Netanyahu e della Casa Bianca."
"Israele a l’Aia, l’avvocato Menachem Rosensaft: “L’accusa di genocidio non regge. Il caso è mal costruito e il Sudafrica è in malafede”",https://www.repubblica.it/esteri/2024/01/13/news/genocidio_gaza_accusa_a_israele_menachem_rosensaft-421870538/?ref=search,2024-01-13,Repubblica,"{""reason"": ""L'articolo presenta un punto di vista legale che difende Israele dall'accusa di genocidio, senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,"L'articolo presenta un punto di vista legale che difende Israele dall'accusa di genocidio, senza considerare il contesto più ampio del conflitto."
Israele respinge le accuse “A Gaza nessun genocidio difenderci è nostro diritto”,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2024/01/13/israele-respinge-le-accuse-a-gaza-nessun-genocidio-diritto10.html&hl=&query=palestinese&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2024-01-13,Repubblica,"{""reason"": ""L'articolo difende il diritto di Israele a difendersi senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo difende il diritto di Israele a difendersi senza considerare il contesto più ampio del conflitto.
"Israele-Palestina, 100 giorni di guerra: la distruzione dell'attacco del 7 ottobre vista dal drone",https://video.repubblica.it/dossier/video-israele-palestina-attacco-hamas-2023/israele-palestina-100-giorni-di-guerra-la-distruzione-dell-attacco-del-7-ottobre-vista-dal-drone/460704/461668?ref=search,2024-01-14,Repubblica,"{""reason"": ""L'articolo sembra concentrarsi sull'aspetto tecnologico del conflitto, senza approfondire le cause o le conseguenze delle azioni militari."", ""bias"":""pro_israele""}uu",pro_israele,"L'articolo sembra concentrarsi sull'aspetto tecnologico del conflitto, senza approfondire le cause o le conseguenze delle azioni militari."
Cinquemila lapidi bianche in piazza per la Palestina  “Ora cessate il fuoco”,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2024/01/14/cinquemila-lapidi-bianche-in-piazza-per-la-palestina-fuocoNapoli02.html&hl=&query=palestinese&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2024-01-14,Repubblica,"{""reason"": ""L'articolo sembra sostenere un appello per porre fine alla violenza senza prendere una posizione a favore di una delle parti in conflitto."", ""bias"":""no_bias""}uu",no_bias,L'articolo sembra sostenere un appello per porre fine alla violenza senza prendere una posizione a favore di una delle parti in conflitto.
"Con le auto in mezzo alla folla, torna il terrore nel centro di Israele. Servizi in allerta sulla Cisgiordania",https://www.repubblica.it/esteri/2024/01/15/news/attentato_tel_aviv_guerra_israele_hamas-421882172/?ref=search,2024-01-15,Repubblica,"{""reason"": ""L'articolo sembra concentrarsi sul terrore subito da Israele senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra concentrarsi sul terrore subito da Israele senza considerare il contesto più ampio del conflitto.
"Missili su Iraq e Pakistan  è la vendetta dell’Iran  Aiuti, intesa Israele-Hamas",https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2024/01/17/missili-su-iraq-e-pakistan-e-la-vendetta-delliran-hamas12.html&hl=&query=palestinese&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2024-01-17,Repubblica,"{""reason"": ""L'articolo sembra collegare gli attacchi in Iraq e Pakistan all'Iran, senza approfondire il contesto del conflitto israelo-palestinese."", ""bias"":""pro_israele""}uu",pro_israele,"L'articolo sembra collegare gli attacchi in Iraq e Pakistan all'Iran, senza approfondire il contesto del conflitto israelo-palestinese."
Missili su Iraq e Pakistan è la vendetta dell’Iran. Il Qatar: “Accordo Israele-Hamas su aiuti a Gaza e medicinali per gli ostaggi”,https://www.repubblica.it/esteri/2024/01/17/news/accordo_aiuti_medicine_gaza_qatar_israele-421892994/?ref=search,2024-01-17,Repubblica,"{""reason"": ""L'articolo sembra dare spazio a diverse prospettive e non mostra un chiaro bias a favore di Israele."", ""bias"":""no_bias""}uu",no_bias,L'articolo sembra dare spazio a diverse prospettive e non mostra un chiaro bias a favore di Israele.
"Israele – Hamas, le news del 16 gennaio. Il Qatar: “Accordo raggiunto per consegnare aiuti a Gaza in cambio di medicinali agli ostaggi”. La Casa Bianca: “Ottimismo per i dialoghi”",https://www.repubblica.it/esteri/2024/01/16/diretta/israele_hamas_gaza_news_guerra_oggi-421883646/?ref=search,2024-01-17,Repubblica,"{""reason"": ""L'articolo riporta fatti e dichiarazioni senza mostrare un bias a favore di una delle parti in conflitto."", ""bias"":""no_bias""}uu",no_bias,L'articolo riporta fatti e dichiarazioni senza mostrare un bias a favore di una delle parti in conflitto.
"Israele - Hamas, le news del 17 gennaio. Media, 20 morti in raid israeliani su Rafah. Teheran: “Razzi pakistani hanno ucciso tre donne e quattro bambini”",https://www.repubblica.it/esteri/2024/01/17/diretta/israele_hamas_gaza_news_guerra_oggi-421893077/?ref=search,2024-01-18,Repubblica,"{""reason"": ""Viene riportata la versione di Teheran senza approfondire ulteriormente il contesto o le ragioni delle azioni israeliane."", ""bias"":""no_bias""}uu",no_bias,Viene riportata la versione di Teheran senza approfondire ulteriormente il contesto o le ragioni delle azioni israeliane.
"Striscia di Gaza, Hamas spara ancora razzi su Israele: le immagini",https://video.repubblica.it/dossier/video-israele-palestina-attacco-hamas-2023/striscia-di-gaza-hamas-spara-ancora-razzi-su-israele-le-immagini/461046/462010?ref=search,2024-01-19,Repubblica,"{""reason"": ""L'articolo sembra concentrarsi sulle azioni di Hamas senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra concentrarsi sulle azioni di Hamas senza considerare il contesto più ampio del conflitto.
Paesi arabi e Stati Uniti in pressing su Israele  per un piano di pace che Netanyahu respinge,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2024/01/19/paesi-arabi-e-stati-uniti-in-pressing-su-israele-per-respinge12.html&hl=&query=palestinese&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2024-01-19,Repubblica,"{""reason"": ""L'articolo evidenzia il rifiuto di Netanyahu di un piano di pace proposto da Paesi arabi e Stati Uniti, senza mostrare un bias a favore di Israele."", ""bias"":""no_bias""}uu",no_bias,"L'articolo evidenzia il rifiuto di Netanyahu di un piano di pace proposto da Paesi arabi e Stati Uniti, senza mostrare un bias a favore di Israele."
Paesi arabi e Stati Uniti in pressing su Israele per un piano di pace che Netanyahu respinge,https://www.repubblica.it/esteri/2024/01/19/news/usa_piano_medio_oriente_negoziati_riservati-421914824/?ref=search,2024-01-19,Repubblica,"{""reason"": ""L'articolo evidenzia il rifiuto di Netanyahu di un piano di pace proposto da Paesi arabi e Stati Uniti, senza mostrare un bias a favore di Israele."", ""bias"":""no_bias""}uu",no_bias,"L'articolo evidenzia il rifiuto di Netanyahu di un piano di pace proposto da Paesi arabi e Stati Uniti, senza mostrare un bias a favore di Israele."
"Israele - Hamas, le news del 18 gennaio. Netanyahu: “No a uno Stato palestinese, l'ho detto agli Usa”. Il Pakistan bombarda l’Iran: 9 morti",https://www.repubblica.it/esteri/2024/01/18/diretta/israele_hamas_gaza_news_guerra_oggi-421905705/?ref=search,2024-01-19,Repubblica,"{""reason"": ""L'articolo sembra concentrarsi sulle dichiarazioni di Netanyahu senza approfondire il contesto complesso del conflitto israelo-palestinese."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra concentrarsi sulle dichiarazioni di Netanyahu senza approfondire il contesto complesso del conflitto israelo-palestinese.
